Id,Name,2023-08-15 00:02:23
19424588,삼성전자 비스포크 코타 RF85C90D2AP (색상선택형),"1,695,640"
20050319,삼성전자 비스포크 키친핏 새틴 RF60C9012 (화이트),"2,204,340"
20049935,삼성전자 비스포크 키친핏 코타 RF60C9013AP + RQ33A74C1AP (색상선택형),일시품절
16465310,삼성전자 비스포크 키친핏 코타 RF60B91C3AP (색상선택형),"2,152,900"
3834758,삼성전자 RT62K7045SL,"1,197,890"
20571164,삼성전자 비스포크 키친핏 바이브 RF60C90R1 (다크그레이),"2,889,990"
18780413,삼성전자 비스포크 코타 RF85B9231 (화이트),"2,196,270"
16579091,삼성전자 비스포크 코타 RF85B9002AP (색상선택형),"1,770,000"
14530832,삼성전자 RT50T603HS8 (인터넷가입조건),"201,600"
3847211,삼성전자 RT43K6035SL,"720,000"
10751664,삼성전자 RS84T5071SL,"1,245,690"
13548974,삼성전자 비스포크 큐브 뷰티&헬스 CRS25T950001C,"451,000"
19424777,삼성전자 비스포크 코타 RF85C90D1AP (색상선택형),"1,889,000"
13497287,삼성전자 비스포크 큐브 냉장고 스탠드 RA-R15SBB,"74,990"
19424921,삼성전자 비스포크 글램 RF60C9013AP (색상선택형),"2,111,110"
20404064,삼성전자 비스포크 키친핏 코타 RZ34C7855AP (색상선택형),"1,411,840"
19701905,삼성전자 비스포크 코타 RF85C90N1AP (색상선택형),"2,211,580"
19423913,삼성전자 비스포크 패널별도 RF85C9101AP (색상선택형),"2,439,000"
11312268,삼성전자 RS84T5081SA,"1,359,520"
6117074,삼성전자 TBI BRS665040SR,"2,925,640"
15395366,삼성전자 비스포크 키친핏 코타 RR40A7885AP (색상선택형),"1,294,730"
20520725,삼성전자 비스포크 키친핏 새틴 RF60C9012 (화이트+베이지),"2,190,420"
19314107,삼성전자 비스포크 키친핏 코타 RZ24A5600 (화이트),"703,280"
20051396,삼성전자 비스포크 코타 RF85C91J1 (화이트+차콜),"2,247,640"
20049803,삼성전자 비스포크 새틴 RF60C9013 (화이트),"2,094,080"
17660474,삼성전자 비스포크 코타 RF85B90P1AP (색상선택형),"2,437,510"
19744400,삼성전자 비스포크 새틴 RF85C90N1 (베이지),"2,260,150"
17696732,삼성전자 비스포크 코타 RF85B92L1AP (색상선택형),"1,989,990"
13978040,삼성전자 비스포크 키친핏 글램 RZ24A5600 (화이트),"728,540"
17577401,삼성전자 비스포크 키친핏 코타 RZ24A5600 (이브닝코랄),일시품절
20562128,삼성전자 비스포크 새틴 RF85C90N1 (화이트+세이지그린),"2,301,050"
16158260,삼성전자 비스포크 글램+코타 RF85A9881AP (색상선택형),"3,829,740"
19638971,삼성전자 비스포크 새틴 RF85C9241 (화이트),"3,440,000"
19903754,삼성전자 비스포크 패밀리허브 플러스 패널별도 RF85C9581APW (색상선택형),"5,370,000"
